run_id,commit_sha,commit_message,status,workflow_duration,job_name,job_duration,step_name,step_status,step_started_at,step_completed_at,step_duration_seconds,test_count,test_failures,timestamp,artifact_size,failure_type
27048522053,1ef3d29,exp: requirements quebrado (lib fake),failure,2026-06-06T01:18:19Z,build-and-test,2026-06-06T01:18:18Z,Complete job,completed,2026-06-06T01:18:16Z,2026-06-06T01:18:16Z,0.0,,1,2026-06-06T01:18:06Z,0,setup_failure
27048447079,3322e2d,exp: 150 testes,success,2026-06-06T01:15:34Z,build-and-test,2026-06-06T01:15:34Z,Set up job,completed,2026-06-06T01:15:01Z,2026-06-06T01:15:02Z,1.0,0,0,2026-06-06T01:14:58Z,896,
27048447079,3322e2d,exp: 150 testes,success,2026-06-06T01:15:34Z,build-and-test,2026-06-06T01:15:34Z,Checkout código,completed,2026-06-06T01:15:02Z,2026-06-06T01:15:03Z,1.0,0,0,2026-06-06T01:14:58Z,896,
27048447079,3322e2d,exp: 150 testes,success,2026-06-06T01:15:34Z,build-and-test,2026-06-06T01:15:34Z,Setup Python,completed,2026-06-06T01:15:03Z,2026-06-06T01:15:04Z,1.0,0,0,2026-06-06T01:14:58Z,896,
27048447079,3322e2d,exp: 150 testes,success,2026-06-06T01:15:34Z,build-and-test,2026-06-06T01:15:34Z,Instalar dependências,completed,2026-06-06T01:15:04Z,2026-06-06T01:15:21Z,17.0,0,0,2026-06-06T01:14:58Z,896,
27048447079,3322e2d,exp: 150 testes,success,2026-06-06T01:15:34Z,build-and-test,2026-06-06T01:15:34Z,Lint com flake8,completed,2026-06-06T01:15:21Z,2026-06-06T01:15:21Z,0.0,0,0,2026-06-06T01:14:58Z,896,
27048447079,3322e2d,exp: 150 testes,success,2026-06-06T01:15:34Z,build-and-test,2026-06-06T01:15:34Z,Executar testes,completed,2026-06-06T01:15:21Z,2026-06-06T01:15:27Z,6.0,0,0,2026-06-06T01:14:58Z,896,
27048447079,3322e2d,exp: 150 testes,success,2026-06-06T01:15:34Z,build-and-test,2026-06-06T01:15:34Z,Gerar artefato com resultados,completed,2026-06-06T01:15:27Z,2026-06-06T01:15:28Z,1.0,0,0,2026-06-06T01:14:58Z,896,
27048447079,3322e2d,exp: 150 testes,success,2026-06-06T01:15:34Z,build-and-test,2026-06-06T01:15:34Z,Post Setup Python,completed,2026-06-06T01:15:28Z,2026-06-06T01:15:31Z,3.0,0,0,2026-06-06T01:14:58Z,896,
27048447079,3322e2d,exp: 150 testes,success,2026-06-06T01:15:34Z,build-and-test,2026-06-06T01:15:34Z,Post Checkout código,completed,2026-06-06T01:15:31Z,2026-06-06T01:15:31Z,0.0,0,0,2026-06-06T01:14:58Z,896,
27048447079,3322e2d,exp: 150 testes,success,2026-06-06T01:15:34Z,build-and-test,2026-06-06T01:15:34Z,Complete job,completed,2026-06-06T01:15:31Z,2026-06-06T01:15:31Z,0.0,0,0,2026-06-06T01:14:58Z,896,
27047859538,692623f,exp: erro de lint,failure,2026-06-06T00:52:45Z,build-and-test,2026-06-06T00:52:45Z,Set up job,completed,2026-06-06T00:52:21Z,2026-06-06T00:52:23Z,2.0,,1,2026-06-06T00:52:18Z,0,lint_failure
27047859538,692623f,exp: erro de lint,failure,2026-06-06T00:52:45Z,build-and-test,2026-06-06T00:52:45Z,Checkout código,completed,2026-06-06T00:52:23Z,2026-06-06T00:52:23Z,0.0,,1,2026-06-06T00:52:18Z,0,lint_failure
27047859538,692623f,exp: erro de lint,failure,2026-06-06T00:52:45Z,build-and-test,2026-06-06T00:52:45Z,Setup Python,completed,2026-06-06T00:52:23Z,2026-06-06T00:52:23Z,0.0,,1,2026-06-06T00:52:18Z,0,lint_failure
27047859538,692623f,exp: erro de lint,failure,2026-06-06T00:52:45Z,build-and-test,2026-06-06T00:52:45Z,Cache dependências,completed,2026-06-06T00:52:23Z,2026-06-06T00:52:26Z,3.0,,1,2026-06-06T00:52:18Z,0,lint_failure
27047859538,692623f,exp: erro de lint,failure,2026-06-06T00:52:45Z,build-and-test,2026-06-06T00:52:45Z,Instalar dependências,completed,2026-06-06T00:52:26Z,2026-06-06T00:52:42Z,16.0,,1,2026-06-06T00:52:18Z,0,lint_failure
27047859538,692623f,exp: erro de lint,failure,2026-06-06T00:52:45Z,build-and-test,2026-06-06T00:52:45Z,Lint com flake8,completed,2026-06-06T00:52:42Z,2026-06-06T00:52:42Z,0.0,,1,2026-06-06T00:52:18Z,0,lint_failure
27047859538,692623f,exp: erro de lint,failure,2026-06-06T00:52:45Z,build-and-test,2026-06-06T00:52:45Z,Executar testes,completed,2026-06-06T00:52:42Z,2026-06-06T00:52:42Z,0.0,,1,2026-06-06T00:52:18Z,0,lint_failure
27047859538,692623f,exp: erro de lint,failure,2026-06-06T00:52:45Z,build-and-test,2026-06-06T00:52:45Z,Gerar artefato com resultados,completed,2026-06-06T00:52:42Z,2026-06-06T00:52:42Z,0.0,,1,2026-06-06T00:52:18Z,0,lint_failure
27047859538,692623f,exp: erro de lint,failure,2026-06-06T00:52:45Z,build-and-test,2026-06-06T00:52:45Z,Post Cache dependências,completed,2026-06-06T00:52:42Z,2026-06-06T00:52:42Z,0.0,,1,2026-06-06T00:52:18Z,0,lint_failure
27047859538,692623f,exp: erro de lint,failure,2026-06-06T00:52:45Z,build-and-test,2026-06-06T00:52:45Z,Post Setup Python,completed,2026-06-06T00:52:42Z,2026-06-06T00:52:42Z,0.0,,1,2026-06-06T00:52:18Z,0,lint_failure
27047859538,692623f,exp: erro de lint,failure,2026-06-06T00:52:45Z,build-and-test,2026-06-06T00:52:45Z,Post Checkout código,completed,2026-06-06T00:52:42Z,2026-06-06T00:52:43Z,1.0,,1,2026-06-06T00:52:18Z,0,lint_failure
27047859538,692623f,exp: erro de lint,failure,2026-06-06T00:52:45Z,build-and-test,2026-06-06T00:52:45Z,Complete job,completed,2026-06-06T00:52:43Z,2026-06-06T00:52:43Z,0.0,,1,2026-06-06T00:52:18Z,0,lint_failure
27047816410,eb05e60,exp: teste lento (sleep 3s),success,2026-06-06T00:51:15Z,build-and-test,2026-06-06T00:51:14Z,Set up job,completed,2026-06-06T00:50:43Z,2026-06-06T00:50:44Z,1.0,0,0,2026-06-06T00:50:39Z,405,
27047816410,eb05e60,exp: teste lento (sleep 3s),success,2026-06-06T00:51:15Z,build-and-test,2026-06-06T00:51:14Z,Checkout código,completed,2026-06-06T00:50:44Z,2026-06-06T00:50:44Z,0.0,0,0,2026-06-06T00:50:39Z,405,
27047816410,eb05e60,exp: teste lento (sleep 3s),success,2026-06-06T00:51:15Z,build-and-test,2026-06-06T00:51:14Z,Setup Python,completed,2026-06-06T00:50:44Z,2026-06-06T00:50:45Z,1.0,0,0,2026-06-06T00:50:39Z,405,
27047816410,eb05e60,exp: teste lento (sleep 3s),success,2026-06-06T00:51:15Z,build-and-test,2026-06-06T00:51:14Z,Cache dependências,completed,2026-06-06T00:50:45Z,2026-06-06T00:50:47Z,2.0,0,0,2026-06-06T00:50:39Z,405,
27047816410,eb05e60,exp: teste lento (sleep 3s),success,2026-06-06T00:51:15Z,build-and-test,2026-06-06T00:51:14Z,Instalar dependências,completed,2026-06-06T00:50:47Z,2026-06-06T00:51:04Z,17.0,0,0,2026-06-06T00:50:39Z,405,
27047816410,eb05e60,exp: teste lento (sleep 3s),success,2026-06-06T00:51:15Z,build-and-test,2026-06-06T00:51:14Z,Lint com flake8,completed,2026-06-06T00:51:04Z,2026-06-06T00:51:04Z,0.0,0,0,2026-06-06T00:50:39Z,405,
27047816410,eb05e60,exp: teste lento (sleep 3s),success,2026-06-06T00:51:15Z,build-and-test,2026-06-06T00:51:14Z,Executar testes,completed,2026-06-06T00:51:04Z,2026-06-06T00:51:10Z,6.0,0,0,2026-06-06T00:50:39Z,405,
27047816410,eb05e60,exp: teste lento (sleep 3s),success,2026-06-06T00:51:15Z,build-and-test,2026-06-06T00:51:14Z,Gerar artefato com resultados,completed,2026-06-06T00:51:10Z,2026-06-06T00:51:11Z,1.0,0,0,2026-06-06T00:50:39Z,405,
27047816410,eb05e60,exp: teste lento (sleep 3s),success,2026-06-06T00:51:15Z,build-and-test,2026-06-06T00:51:14Z,Post Cache dependências,completed,2026-06-06T00:51:11Z,2026-06-06T00:51:11Z,0.0,0,0,2026-06-06T00:50:39Z,405,
27047816410,eb05e60,exp: teste lento (sleep 3s),success,2026-06-06T00:51:15Z,build-and-test,2026-06-06T00:51:14Z,Post Setup Python,completed,2026-06-06T00:51:11Z,2026-06-06T00:51:11Z,0.0,0,0,2026-06-06T00:50:39Z,405,
27047816410,eb05e60,exp: teste lento (sleep 3s),success,2026-06-06T00:51:15Z,build-and-test,2026-06-06T00:51:14Z,Post Checkout código,completed,2026-06-06T00:51:11Z,2026-06-06T00:51:11Z,0.0,0,0,2026-06-06T00:50:39Z,405,
